work_order,description,status,type,asset_num,asset_location,job_plan_num,curr_stat_changeby,curr_stat_changedate,wo_pm_num,target_date,actual_finish,wo_siteid,wo_owner,group,grace_date,wo_status_wonum,wo_status_prev_status,wo_status_prev_changedate,wo_status_prev_changeby,report_date,report_month
1104782,EID 796 3 MO PM,CLOSE,PM,796,INTERIOR,JP1274,MAXADMIN,2025-05-17 03:17:20.377,E796-3M,2025-04-01 00:00:00,2025-03-31 19:00:00.000,FWN,SYSAVVO1,FWNLC1,2025-04-10 00:00:00,1104782,COMP,2025-03-31 19:33:28.730,SYSAVVO1,2025-02-14 03:10:55.420,2025-04
1104798,EID 8452 3 MO PM,CLOSE,PM,8452,RM1033,JP0464,MAXADMIN,2025-05-16 03:31:26.497,E8452-3,2025-04-01 00:00:00,2025-03-26 07:45:00.000,FWN,CAWDRSI1,FWNPS,2025-04-10 00:00:00,1104798,COMP,2025-03-26 07:55:26.527,CAWDRSI1,2025-02-14 03:11:51.437,2025-04
1104805,EID 8659 3 MO PM,CLOSE,PM,8659,INTERIOR,JP0780,MAXADMIN,2025-05-16 03:31:33.327,E8659-3M,2025-04-01 00:00:00,2025-03-12 03:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104805,COMP,2025-03-14 01:39:57.747,KOVALVL1,2025-02-14 03:12:12.630,2025-04
1104807,EID 8660 3 MO PM,CLOSE,PM,8660,INTERIOR,JP0780,MAXADMIN,2025-05-16 03:31:36.097,E8660-3M,2025-04-01 00:00:00,2025-03-12 01:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104807,COMP,2025-03-14 01:41:35.520,KOVALVL1,2025-02-14 03:12:20.337,2025-04
1104809,EID 8721 1 MO PM,CLOSE,PM,8721,AR0551,JP1005,MAXADMIN,2025-05-10 03:15:46.470,E8721M,2025-04-01 00:00:00,2025-03-24 17:00:00.000,FWN,SYSAVVO1,FWNLC1,2025-04-01 00:00:00,1104809,COMP,2025-03-24 20:04:11.533,SYSAVVO1,2025-02-14 03:12:29.430,2025-04
1104813,EID 8896 1MO PM,CLOSE,PM,8896,AR0734,JP0586,MAXADMIN,2025-05-16 03:31:38.520,E8896-1M,2025-04-01 00:00:00,2025-03-26 19:15:00.000,FWN,SYSAVVO1,FWNLC1,2025-04-01 00:00:00,1104813,COMP,2025-03-26 21:55:41.177,SYSAVVO1,2025-02-14 03:12:40.643,2025-04
1104829,EID 9003 3 MO PM,CLOSE,PM,9003,AR0297,JP2001,MAXADMIN,2025-05-09 03:19:01.297,E9003-3M,2025-04-01 00:00:00,2025-03-21 19:45:00.000,FWN,UKPONNS1,FWNWSM,2025-04-10 00:00:00,1104829,COMP,2025-03-22 03:02:42.143,UKPONNS1,2025-02-14 03:13:29.107,2025-04
1104831,EID 906 1 MO PM,CLOSE,PM,906,RM0838,JP0137-1,MAXADMIN,2025-04-26 03:17:14.170,E906-1M,2025-04-01 00:00:00,2025-03-08 09:00:00.000,FWN,CARLSCO2,FWNPS,2025-04-01 00:00:00,1104831,COMP,2025-03-08 10:55:07.690,US023559,2025-02-14 03:13:39.550,2025-04
1104839,EID 907 1MO PM A,CLOSE,PM,907,RM0831,JP0418,MAXADMIN,2025-05-16 03:31:52.403,E9071MA,2025-04-01 00:00:00,2025-03-25 09:45:00.000,FWN,GRACEJE1,FWNPS,2025-04-01 00:00:00,1104839,COMP,2025-03-25 13:14:25.257,GRACEJE1,2025-02-14 03:14:08.310,2025-04
1104850,EID 941 1MO PM,CLOSE,PM,941,RM0816,JP0411,MAXADMIN,2025-05-09 03:19:03.017,E941-1M,2025-04-01 00:00:00,2025-03-24 07:45:00.000,FWN,GRACEJE1,FWNPS,2025-04-01 00:00:00,1104850,COMP,2025-03-24 09:43:58.087,GRACEJE1,2025-02-14 03:14:41.997,2025-04
1104859,EID 9492 3 MO PM,CLOSE,PM,9492,RM0716,JP0780,MAXADMIN,2025-05-16 03:32:04.793,E9492-3M,2025-04-01 00:00:00,2025-03-07 04:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104859,COMP,2025-03-14 02:52:33.817,KOVALVL1,2025-02-14 03:15:07.043,2025-04
1104861,EID 9626 3 MO PM,CLOSE,PM,9626,AR0854,JP0780,MAXADMIN,2025-05-16 03:32:07.933,E9626-3M,2025-04-01 00:00:00,2025-03-12 04:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104861,COMP,2025-03-14 01:38:49.093,KOVALVL1,2025-02-14 03:15:18.810,2025-04
1104863,EID 9627 3 MO PM,CLOSE,PM,9627,AR0854,JP0780,MAXADMIN,2025-05-16 03:32:10.813,E9627-3M,2025-04-01 00:00:00,2025-03-12 05:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104863,COMP,2025-03-14 01:37:53.650,KOVALVL1,2025-02-14 03:15:28.337,2025-04
1104865,EID 964 1 MO PM,CLOSE,PM,964,RM0819,JP0233,MAXADMIN,2025-05-17 03:17:29.210,E964-1M,2025-04-01 00:00:00,2025-03-25 10:00:00.000,FWN,HUMPHJO1,FWNCSM,2025-04-01 00:00:00,1104865,COMP,2025-03-31 06:50:30.780,US036521,2025-02-14 03:15:37.710,2025-04
1104870,"EID 964 3 MO PM ""B""",CLOSE,PM,964,RM0819,JP1417,MAXADMIN,2025-05-16 03:32:13.703,E964-3MB,2025-04-01 00:00:00,2025-03-24 05:30:00.000,FWN,HUMPHJO1,FWNCSM,2025-04-10 00:00:00,1104870,COMP,2025-03-27 12:27:21.280,US036521,2025-02-14 03:15:59.383,2025-04
1104877,EID 966 1MO PM,CLOSE,PM,966,RM0836,JP0431,MAXADMIN,2025-05-16 03:32:20.897,E966-1M,2025-04-01 00:00:00,2025-03-17 01:00:00.000,FWN,RAMOSAM3,FWNCSM,2025-04-01 00:00:00,1104877,COMP,2025-03-17 04:49:01.847,RAMOSAM3,2025-02-14 03:16:36.330,2025-04
1104885,"EID 9680 1 MO ""B""",CLOSE,PM,9680,RM0836,JP1576,MAXADMIN,2025-05-16 03:32:28.450,E9680-MB,2025-04-01 00:00:00,2025-03-24 09:45:00.000,FWN,GRACEJE1,FWNPS,2025-04-01 00:00:00,1104885,COMP,2025-03-25 13:07:39.460,GRACEJE1,2025-02-14 03:17:07.533,2025-04
1104890,EID 9681 1 MO PM,CLOSE,PM,9681,RM0836,JP0403,MAXADMIN,2025-05-16 03:32:33.833,E96811MO,2025-04-01 00:00:00,2025-03-24 10:15:00.000,FWN,GRACEJE1,FWNPS,2025-04-01 00:00:00,1104890,COMP,2025-03-25 13:10:12.190,GRACEJE1,2025-02-14 03:17:25.927,2025-04
1104894,EID 9840 1 MO PM,CLOSE,PM,9840,1STFLOOR,JP0813,MAXADMIN,2025-05-17 03:17:31.527,E9840-1M,2025-04-01 00:00:00,2025-03-29 09:30:00.000,FWN,LEDFOTI1,FWNCSM,2025-04-01 00:00:00,1104894,COMP,2025-03-31 06:41:12.817,US011311,2025-02-14 03:17:39.747,2025-04
1104896,EID 9841 1 MO PM,CLOSE,PM,9841,2NDFLOOR,JP0814,MAXADMIN,2025-05-17 03:17:32.290,E9841-1M,2025-04-01 00:00:00,2025-03-28 09:30:00.000,FWN,LEDFOTI1,FWNCSM,2025-04-01 00:00:00,1104896,COMP,2025-03-31 06:44:02.157,US011311,2025-02-14 03:17:51.213,2025-04
1104898,EID 9842 1 MO PM,CLOSE,PM,9842,3RDFLOOR,JP0812,MAXADMIN,2025-05-17 03:17:33.387,E9842-1M,2025-04-01 00:00:00,2025-03-28 10:15:00.000,FWN,LEDFOTI1,FWNCSM,2025-04-01 00:00:00,1104898,COMP,2025-03-31 06:45:27.333,US011311,2025-02-14 03:18:01.283,2025-04
1104900,EID 9858 3 MO PM,CLOSE,PM,9858,RM0817,JP0780,MAXADMIN,2025-05-16 03:32:37.600,E9858-3M,2025-04-01 00:00:00,2025-03-13 02:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104900,COMP,2025-03-14 01:36:56.993,KOVALVL1,2025-02-14 03:18:12.237,2025-04
1104902,EID 9859 3 MO PM,CLOSE,PM,9859,RM0817,JP0780,MAXADMIN,2025-05-16 03:32:39.227,E9859-3M,2025-04-01 00:00:00,2025-03-13 03:00:00.000,FWN,KOVALVL1,FWNCSM,2025-04-10 00:00:00,1104902,COMP,2025-03-14 01:35:57.100,KOVALVL1,2025-02-14 03:18:24.173,2025-04
1104904,EID 9912 3 mo PM,CLOSE,PM,9912,AR1018,JP0809,MAXADMIN,2025-05-16 03:32:40.853,E9912-3M,2025-04-01 00:00:00,2025-03-26 13:30:00.000,FWN,LEDFOTI1,FWNCSM,2025-04-10 00:00:00,1104904,COMP,2025-03-26 13:54:11.020,US011311,2025-02-14 03:18:36.533,2025-04
1104912,"EID 9999 1 MO ""JC""",CLOSE,CA,9999,INTERIOR,JP2089,MAXADMIN,2025-05-16 03:32:46.683,E9999-1MJC,2025-04-01 00:00:00,2025-03-26 10:30:00.000,FWN,CAWDRSI1,FWNPS,2025-04-01 00:00:00,1104912,COMP,2025-03-26 11:57:09.360,CAWDRSI1,2025-02-14 03:19:20.080,2025-04
1104914,"EID 9999 1 MO ""SS""",CLOSE,PM,9999,INTERIOR,JP2089,MAXADMIN,2025-05-16 03:32:48.623,E9999-1MSS,2025-04-01 00:00:00,2025-03-26 06:15:00.000,FWN,BENNEBR3,FWNLC1,2025-04-01 00:00:00,1104914,COMP,2025-03-26 09:35:37.263,US023420,2025-02-14 03:19:26.747,2025-04
1104916,EID 9999 1 MO PM E/H NQ,CLOSE,CA,9999,INTERIOR,JP0468,MAXADMIN,2025-05-16 03:32:51.357,E99991M,2025-04-01 00:00:00,2025-03-31 08:15:00.000,FWN,CAWDRSI1,FWNPS,2025-04-01 00:00:00,1104916,COMP,2025-03-31 08:25:46.143,CAWDRSI1,2025-02-14 03:19:34.287,2025-04
1104922,Quarterly UV Lamp Check,CLOSE,PM,9999,INTERIOR,JP2306,MAXADMIN,2025-05-16 03:32:57.517,EID 9999 3 MO,2025-04-01 00:00:00,2025-03-27 10:00:00.000,FWN,JONESGU1,FWNCSM,2025-04-10 00:00:00,1104922,COMP,2025-03-28 07:17:59.857,JONESGU1,2025-02-14 03:19:57.970,2025-04
1104924,Weekly Compressor/Dryer Check,CLOSE,PM,10840,INTERIOR,JP2304,MAXADMIN,2025-05-17 03:17:34.370,EID10840 1 MO P,2025-04-01 00:00:00,2025-03-31 08:00:00.000,FWN,LEDFOTI1,FWNCSM,2025-04-01 00:00:00,1104924,COMP,2025-03-31 12:21:57.817,US011311,2025-02-14 03:20:07.223,2025-04
1104940,UDI Carton Printer and Verification System,CLOSE,PM,17451,AR0630,JP2146,MAXADMIN,2025-05-09 03:19:13.633,2211,2025-04-02 00:00:00,2025-03-14 04:45:00.000,FWN,ORBANWI1,FWNLC1,2025-04-02 00:00:00,1104940,COMP,2025-03-19 22:22:08.620,US029160,2025-02-15 02:00:10.040,2025-04
1104947,Metasys Alarm Review,PENDQA,CA,10736,INTERIOR,JP1028,CHARLKA4,2025-05-20 13:17:11.657,2310-01,2025-04-01 00:00:00,2025-04-04 00:05:11.967,FWN,,FWNLCP1,2025-04-01 00:00:00,1104947,MISSED,2025-04-04 00:05:11.967,MAXADMIN,2025-02-15 02:00:22.153,2025-04
1104951,Lantech Wrapper Monthly PM,CLOSE,PM,17187,AR0721,2402-02,MAXADMIN,2025-05-09 03:19:19.987,2402-08,2025-04-01 00:00:00,2025-03-20 15:30:00.000,FWN,THOMAMAP,FWNLC1,2025-04-01 00:00:00,1104951,COMP,2025-03-20 16:26:55.490,US028795,2025-02-15 02:00:30.673,2025-04
1104957,Lantech Wrapper Monthly PM,CLOSE,PM,16622,AR0630,2402-02,MAXADMIN,2025-05-09 03:19:23.380,2402-09,2025-04-01 00:00:00,2025-03-19 20:30:00.000,FWN,THOMAMAP,FWNLC1,2025-04-01 00:00:00,1104957,COMP,2025-03-19 20:59:36.747,US028795,2025-02-15 02:00:41.117,2025-04
1104963,Lantech Wrapper Monthly PM,CLOSE,PM,16806,AR1170,2402-02,MAXADMIN,2025-04-26 03:17:18.537,2402-10,2025-04-01 00:00:00,2025-03-06 07:30:00.000,FWN,BOSQURA1,FWNLC1,2025-04-01 00:00:00,1104963,COMP,2025-03-06 09:51:52.140,US011365,2025-02-15 02:00:51.830,2025-04
1105002,Line 17 Checklist,CLOSE,PM,13734,RM0860,JP2274,MAXADMIN,2025-04-11 03:18:34.270,20449,2025-02-25 00:00:00,2025-02-22 12:30:00.000,FWN,MARQUMI4,FWNPS,2025-02-25 00:00:00,1105002,COMP,2025-02-22 12:36:05.217,MARQUMI4,2025-02-18 02:00:25.417,2025-02
1105005,EID 17280 Weekly PM,CLOSE,PM,17280,RM1017,JP2300,MAXADMIN,2025-04-12 03:19:19.247,21019,2025-02-25 00:00:00,2025-02-24 08:30:00.000,FWN,SNAPKDE1,FWNCSM,2025-02-25 00:00:00,1105005,COMP,2025-02-24 09:04:08.490,US036120,2025-02-18 02:00:30.400,2025-02
1105011,RO,CLOSE,PM,17404,RM0530,JP1669,MAXADMIN,2025-04-11 03:18:37.820,2301-17404-01,2025-02-25 00:00:00,2025-02-23 18:45:00.000,FWN,KELLEZA1,FWNWSM,2025-02-25 00:00:00,1105011,COMP,2025-02-23 21:41:06.697,KELLEZA1,2025-02-18 02:00:43.033,2025-02
1105026,EID 10467 Wkly PM,CLOSE,PM,10467,RM0320,JP2080,MAXADMIN,2025-04-08 03:16:44.743,E10467-WK,2025-02-25 00:00:00,2025-02-20 07:00:00.000,FWN,CARRIKE1,FWNPS,2025-02-25 00:00:00,1105026,COMP,2025-02-20 11:02:00.113,US046104,2025-02-18 02:01:13.733,2025-02
1105035,EID 10685 7 day PM,CLOSE,PM,10685,RM0867,JP1320,MAXADMIN,2025-04-12 03:19:22.343,E10685-WK,2025-02-25 00:00:00,2025-02-23 16:00:00.000,FWN,SNAPKDE1,FWNCSM,2025-02-25 00:00:00,1105035,COMP,2025-02-23 21:30:00.653,RAMOSAM3,2025-02-18 02:01:35.580,2025-02
1105054,EID 12050 7 day PM,CLOSE,PM,12050,EXTERIOR,JP1248,MAXADMIN,2025-04-12 03:19:25.877,E12050-7,2025-02-25 00:00:00,2025-02-24 20:00:00.000,FWN,KELLEZA1,FWNWSM,2025-02-25 00:00:00,1105054,COMP,2025-02-24 22:44:30.957,KELLEZA1,2025-02-18 02:02:06.043,2025-02
1105060,EID 1274 7 day PM,CLOSE,PM,1274,RM0833,JP1365,MAXADMIN,2025-04-12 03:19:27.880,E1274-7D,2025-02-25 00:00:00,2025-02-23 21:15:00.000,FWN,,FWNCSM,2025-02-25 00:00:00,1105060,COMP,2025-02-23 21:27:58.813,RAMOSAM3,2025-02-18 02:02:16.990,2025-02
1105069,EID 15101 7 day PM,CLOSE,PM,15101,AR0856,JP1571,MAXADMIN,2025-04-12 03:19:30.147,E15101-7D,2025-02-25 00:00:00,2025-02-21 22:30:00.000,FWN,OLMOSJU1,FWNPS,2025-02-25 00:00:00,1105069,COMP,2025-02-24 14:09:04.437,OLMOSJU1,2025-02-18 02:02:31.467,2025-02
1105086,EID 15230 7 DAY,CLOSE,PM,15230,RM0272B,JP1669,MAXADMIN,2025-04-11 03:19:07.393,E15230-7D,2025-02-25 00:00:00,2025-02-23 21:00:00.000,FWN,KELLEZA1,FWNWSM,2025-02-25 00:00:00,1105086,COMP,2025-02-23 21:44:31.010,KELLEZA1,2025-02-18 02:02:50.507,2025-02
1105090,EID 15243 7 day PM,CLOSE,PM,15243,RM0856,JP1706,MAXADMIN,2025-04-08 03:16:55.810,E15243-7D,2025-02-25 00:00:00,2025-02-19 19:30:00.000,FWN,OLMOSJU1,FWNPS,2025-02-25 00:00:00,1105090,COMP,2025-02-20 14:50:25.673,OLMOSJU1,2025-02-18 02:02:57.553,2025-02
1105094,EID 15253 7Day PM,CLOSE,PM,15253,RM0864,JP1702,MAXADMIN,2025-04-08 03:16:57.920,E15253-7D,2025-02-25 00:00:00,2025-02-21 06:30:00.000,FWN,MARQUMI4,FWNPS,2025-02-25 00:00:00,1105094,COMP,2025-02-21 06:55:13.280,MARQUMI4,2025-02-18 02:03:03.403,2025-02
1105098,EID 15273 7 day PM,CLOSE,PM,15273,RM0864,JP1705,MAXADMIN,2025-04-12 03:19:32.633,E15273-7D,2025-02-25 00:00:00,2025-02-24 09:00:00.000,FWN,MARQUMI4,FWNPS,2025-02-25 00:00:00,1105098,COMP,2025-02-24 11:08:15.670,MARQUMI4,2025-02-18 02:03:08.270,2025-02
1105100,EID 16802 WK PM,CLOSE,PM,16802,RM0816,JP2132,MAXADMIN,2025-04-11 03:19:10.117,E16802-W,2025-02-25 00:00:00,2025-02-21 08:30:00.000,FWN,CARLSCO2,FWNPS,2025-02-25 00:00:00,1105100,COMP,2025-02-21 09:40:08.083,US023559,2025-02-18 02:03:11.663,2025-02
1105102,EID 16803 WK PM,CLOSE,PM,16803,RM0816,JP2127,MAXADMIN,2025-04-11 03:19:11.820,E16803-W,2025-02-25 00:00:00,2025-02-21 09:00:00.000,FWN,CARLSCO2,FWNPS,2025-02-25 00:00:00,1105102,COMP,2025-02-21 09:42:25.907,US023559,2025-02-18 02:03:15.470,2025-02
1105104,EID 16860 1 WK PM,CLOSE,PM,16860,RM2123,JP1669,MAXADMIN,2025-04-11 03:19:14.027,E16860-W,2025-02-25 00:00:00,2025-02-23 19:30:00.000,FWN,KELLEZA1,FWNWSM,2025-02-25 00:00:00,1105104,COMP,2025-02-23 21:42:40.663,KELLEZA1,2025-02-18 02:03:18.837,2025-02
1105108,EID 20 7 DAY PM,CLOSE,PM,20,RM0423,JP2026,MAXADMIN,2025-04-12 03:19:33.853,E20-7D,2025-02-25 00:00:00,2025-02-23 11:30:00.000,FWN,SNAPKDE1,FWNCSM,2025-02-25 00:00:00,1105108,COMP,2025-02-23 21:29:19.267,RAMOSAM3,2025-02-18 02:03:26.480,2025-02
1105125,EID 6055 Weekly PM,CLOSE,PM,6055,RM0831,JP1186,MAXADMIN,2025-04-06 03:18:05.727,E6055-WK,2025-02-25 00:00:00,2025-02-19 08:00:00.000,FWN,GRACEJE1,FWNPS,2025-02-25 00:00:00,1105125,COMP,2025-02-19 08:06:44.770,GRACEJE1,2025-02-18 02:03:56.180,2025-02
1105127,EID 6369 7-DAY PM for System Readings,CLOSE,PM,6369,INTERIOR,JP0707,MAXADMIN,2025-04-11 03:19:29.710,E63697DS,2025-02-25 00:00:00,2025-02-21 16:30:00.000,FWN,UKPONNS1,FWNWSM,2025-02-25 00:00:00,1105127,COMP,2025-02-22 00:09:38.783,UKPONNS1,2025-02-18 02:04:00.840,2025-02
1105264,EID 10490 7 Day PM,CLOSE,PM,10490,RM0865,JP2224,MAXADMIN,2025-04-27 03:16:54.557,19793,2025-03-04 00:00:00,2025-03-02 20:30:00.000,FWN,,FWNCSM,2025-03-04 00:00:00,1105264,COMP,2025-03-02 21:12:44.093,RAMOSAM3,2025-02-25 02:00:09.960,2025-03
1105271,Line 17 Checklist,CLOSE,PM,13734,RM0860,JP2274,MAXADMIN,2025-04-19 03:15:23.723,20449,2025-03-04 00:00:00,2025-03-03 07:00:00.000,FWN,MARQUMI4,FWNPS,2025-03-04 00:00:00,1105271,COMP,2025-03-03 14:12:41.450,MARQUMI4,2025-02-25 02:00:20.527,2025-03
1105274,EID 17280 Weekly PM,CLOSE,PM,17280,RM1017,JP2300,MAXADMIN,2025-04-27 03:16:56.650,21019,2025-03-04 00:00:00,2025-03-03 10:30:00.000,FWN,SNAPKDE1,FWNCSM,2025-03-04 00:00:00,1105274,COMP,2025-03-03 16:23:35.427,US036120,2025-02-25 02:00:24.973,2025-03
1105280,RO,CLOSE,PM,17404,RM0530,JP1669,MAXADMIN,2025-05-03 03:19:50.237,2301-17404-01,2025-03-04 00:00:00,2025-03-02 15:30:00.000,FWN,KELLEZA1,FWNWSM,2025-03-04 00:00:00,1105280,COMP,2025-03-02 20:10:21.773,KELLEZA1,2025-02-25 02:00:37.010,2025-03
1105284,EID 2305-04 6 MO PM - Wiring Check,CLOSE,PM,2305-04,AR0295,JP1540,MAXADMIN,2025-05-16 03:33:04.617,2312-01,2025-03-28 00:00:00,2025-03-20 02:00:00.000,FWN,GONZAST1,FWNAE,2025-03-28 00:00:00,1105284,COMP,2025-03-20 05:31:31.863,GONZAST1,2025-02-25 02:00:44.093,2025-03
1105288,Run a Smeja Cycle 8 weekly,FLAGGED,PM,966,RM0836,2403-01,BRANNTR1,2025-03-05 05:29:28.637,2403-07,2025-03-04 00:00:00,2025-03-04 21:37:18.897,FWN,,FWNPSP,2025-03-04 00:00:00,1105288,COMP,2025-03-04 21:37:18.897,GARVILA1,2025-02-25 02:00:51.470,2025-03
1105295,CLC Monthly IPA Grade A Wipedown,PENDQA,PM,,FWNMFG,JP2409-06,CRANEMI1,2025-06-06 20:24:24.590,2409-57,2025-03-28 00:00:00,2025-03-31 00:05:12.387,FWN,CRANEMI1,FWNCSS,2025-03-28 00:00:00,1105295,MISSED,2025-03-31 00:05:12.387,MAXADMIN,2025-02-25 02:01:07.147,2025-03
1105298,Monthly 5S Oversight PM,PENDQA,PM,,AR0451,JP2410-06,BURLEPH1,2025-05-13 05:22:46.773,2410-07,2025-03-28 00:00:00,2025-03-31 00:05:14.940,FWN,BURLEPH1,FWNMC1,2025-03-28 00:00:00,1105298,MISSED,2025-03-31 00:05:14.940,MAXADMIN,2025-02-25 02:01:11.487,2025-03
1105305,EID 10467 Wkly PM,CLOSE,PM,10467,RM0320,JP2080,MAXADMIN,2025-04-19 03:15:25.237,E10467-WK,2025-03-04 00:00:00,2025-03-03 06:30:00.000,FWN,CARRIKE1,FWNPS,2025-03-04 00:00:00,1105305,COMP,2025-03-03 08:58:57.323,US046104,2025-02-25 02:01:21.390,2025-03
1105314,EID 10685 7 day PM,CLOSE,PM,10685,RM0867,JP1320,MAXADMIN,2025-04-27 03:16:58.230,E10685-WK,2025-03-04 00:00:00,2025-03-02 10:00:00.000,FWN,SNAPKDE1,FWNCSM,2025-03-04 00:00:00,1105314,COMP,2025-03-02 21:09:39.457,RAMOSAM3,2025-02-25 02:01:40.877,2025-03
1105333,EID 12050 7 day PM,CLOSE,PM,12050,EXTERIOR,JP1248,MAXADMIN,2025-05-03 03:19:54.370,E12050-7,2025-03-04 00:00:00,2025-03-02 19:00:00.000,FWN,KELLEZA1,FWNWSM,2025-03-04 00:00:00,1105333,COMP,2025-03-02 20:15:59.413,KELLEZA1,2025-02-25 02:02:11.580,2025-03
1105339,EID 1274 7 day PM,CLOSE,PM,1274,RM0833,JP1365,MAXADMIN,2025-04-27 03:17:00.420,E1274-7D,2025-03-04 00:00:00,2025-03-02 21:00:00.000,FWN,,FWNCSM,2025-03-04 00:00:00,1105339,COMP,2025-03-02 21:11:21.973,RAMOSAM3,2025-02-25 02:02:23.710,2025-03
1105346,"EID 1274 7 DAY PM ""D""",CLOSE,PM,1274,RM0833,JP1582,MAXADMIN,2025-04-18 03:17:48.377,E1274-7DD,2025-03-04 00:00:00,2025-02-27 15:30:00.000,FWN,LARAJO5,FWNPSC,2025-03-04 00:00:00,1105346,COMP,2025-03-03 06:23:59.957,BRANNTR1,2025-02-25 02:02:37.157,2025-03
1105348,EID 15101 7 day PM,CLOSE,PM,15101,AR0856,JP1571,MAXADMIN,2025-04-19 03:15:26.393,E15101-7D,2025-03-04 00:00:00,2025-02-28 14:40:00.000,FWN,OLMOSJU1,FWNPS,2025-03-04 00:00:00,1105348,COMP,2025-02-28 14:44:53.787,OLMOSJU1,2025-02-25 02:02:41.820,2025-03
1105365,EID 15230 7 DAY,CLOSE,PM,15230,RM0272B,JP1669,MAXADMIN,2025-05-03 03:19:57.347,E15230-7D,2025-03-04 00:00:00,2025-03-02 17:00:00.000,FWN,KELLEZA1,FWNWSM,2025-03-04 00:00:00,1105365,COMP,2025-03-02 20:13:45.643,KELLEZA1,2025-02-25 02:03:04.567,2025-03
1105372,EID 15243 7 day PM,CLOSE,PM,15243,RM0856,JP1706,MAXADMIN,2025-04-19 03:15:28.367,E15243-7D,2025-03-04 00:00:00,2025-02-28 14:45:00.000,FWN,OLMOSJU1,FWNPS,2025-03-04 00:00:00,1105372,COMP,2025-02-28 15:10:19.347,OLMOSJU1,2025-02-25 02:03:15.410,2025-03
1105376,EID 15253 7Day PM,CLOSE,PM,15253,RM0864,JP1702,MAXADMIN,2025-04-19 03:15:30.847,E15253-7D,2025-03-04 00:00:00,2025-03-03 07:30:00.000,FWN,MARQUMI4,FWNPS,2025-03-04 00:00:00,1105376,COMP,2025-03-03 14:14:04.917,MARQUMI4,2025-02-25 02:03:21.687,2025-03
1105380,EID 15273 7 day PM,CLOSE,PM,15273,RM0864,JP1705,MAXADMIN,2025-04-19 03:15:33.207,E15273-7D,2025-03-04 00:00:00,2025-03-03 09:00:00.000,FWN,MARQUMI4,FWNPS,2025-03-04 00:00:00,1105380,COMP,2025-03-03 14:15:51.353,MARQUMI4,2025-02-25 02:03:27.887,2025-03
1105382,EID 16802 WK PM,CLOSE,PM,16802,RM0816,JP2132,MAXADMIN,2025-04-19 03:15:34.257,E16802-W,2025-03-04 00:00:00,2025-02-28 07:30:00.000,FWN,CARLSCO2,FWNPS,2025-03-04 00:00:00,1105382,COMP,2025-02-28 10:49:31.643,US023559,2025-02-25 02:03:31.203,2025-03
1105384,EID 16803 WK PM,CLOSE,PM,16803,RM0816,JP2127,MAXADMIN,2025-04-19 03:15:35.240,E16803-W,2025-03-04 00:00:00,2025-02-28 08:00:00.000,FWN,CARLSCO2,FWNPS,2025-03-04 00:00:00,1105384,COMP,2025-02-28 10:55:08.837,US023559,2025-02-25 02:03:34.950,2025-03
1105386,EID 16860 1 WK PM,CLOSE,PM,16860,RM2123,JP1669,MAXADMIN,2025-05-03 03:20:00.240,E16860-W,2025-03-04 00:00:00,2025-03-02 16:30:00.000,FWN,KELLEZA1,FWNWSM,2025-03-04 00:00:00,1105386,COMP,2025-03-02 20:12:16.060,KELLEZA1,2025-02-25 02:03:38.377,2025-03
1105392,EID 20 7 DAY PM,CLOSE,PM,20,RM0423,JP2026,MAXADMIN,2025-04-27 03:17:02.030,E20-7D,2025-03-04 00:00:00,2025-03-02 10:00:00.000,FWN,SNAPKDE1,FWNCSM,2025-03-04 00:00:00,1105392,COMP,2025-03-02 21:08:36.957,RAMOSAM3,2025-02-25 02:03:47.943,2025-03
1105405,EID 6055 Weekly PM,CLOSE,PM,6055,RM0831,JP1186,MAXADMIN,2025-04-15 03:16:31.587,E6055-WK,2025-03-04 00:00:00,2025-02-27 12:45:00.000,FWN,GRACEJE1,FWNPS,2025-03-04 00:00:00,1105405,COMP,2025-02-27 13:21:35.013,GRACEJE1,2025-02-25 02:04:11.103,2025-03
1105407,EID 6369 7-DAY PM for System Readings,CLOSE,PM,6369,INTERIOR,JP0707,MAXADMIN,2025-05-03 03:20:03.303,E63697DS,2025-03-04 00:00:00,2025-02-28 15:45:00.000,FWN,UKPONNS1,FWNWSM,2025-03-04 00:00:00,1105407,COMP,2025-02-28 22:58:46.217,UKPONNS1,2025-02-25 02:04:14.640,2025-03
1105458,EID 907 BiWeekly PM,CLOSE,PM,907,RM0831,JP1160,MAXADMIN,2025-04-15 03:16:32.603,E907-14D,2025-03-04 00:00:00,2025-02-27 12:15:00.000,FWN,GRACEJE1,FWNPS,2025-03-04 00:00:00,1105458,COMP,2025-02-27 13:17:57.750,GRACEJE1,2025-02-25 02:05:23.600,2025-03
